"","Entrez","Gene_symbol","logFC","SE","P.Value","FDR"
"18675","18675","Phex",-2.31273426363703,1.13626256020328,0.0418119288884726,0.295592696383273
"17474","17474","Clec4d",0.941233218982755,0.484115582304383,0.0518674277141513,0.330919039477528
"271305","271305","Phf21b",-0.233239344668846,0.451023012966326,0.605062605387177,0.866517990607388
"245049","245049","Myrip",0.157340491031329,0.202493266814069,0.437149380649391,0.78542528377976
"12877","12877","Cpeb1",2.41216736980351,1.16075009878941,0.0376991509244835,0.282745311493231
"69183","69183","C1qtnf2",-0.599803936869561,0.441797190883263,0.174576220387266,0.572981952205765
"16176","16176","Il1b",1.74789984020759,0.713777494988738,0.0143332169588453,0.163750263396992
"30878","30878","Apln",-0.0471844868870343,0.542491713181156,0.930689522866469,0.982103152458032
"11610","11610","Agtrap",0.130611276617929,0.124960897563051,0.295922606230666,0.688940102469891
"14262","14262","Fmo3",0.678948061536476,0.421588038866405,0.107298822420985,0.466400344615218
"14579","14579","Gem",0.147067424028086,0.422484308096055,0.727763953145946,0.916912243313655
