"","Entrez","Gene_symbol","logFC","SE","P.Value","FDR"
"17329","17329","Cxcl9",0.069328886814729,0.160936455205409,0.666625267733186,0.875674570286875
"140810","140810","Ttbk2",-0.152909771976373,0.349279328989538,0.661541064279591,0.874352134897171
"17765","17765","Mtf2",0.115401323969779,0.330094943908663,0.726638611741408,0.894469614757805
"26410","26410","Map3k8",0.271185244275573,0.436132369249055,0.534076195394465,0.815328060998737
"71889","71889","Epn3",0.445532712062508,0.255636882530847,0.0813625733624722,0.366535140854046
"11495","11495","Adam2",0.0553240415736478,0.0469026040213138,0.238178602911363,0.627638975655039
"70285","70285","Rpf1",-0.237640058873672,0.214368190336978,0.267619925599363,0.657450558956791
"67732","67732","Iah1",-0.5211087630754,0.25223250418402,0.0388298237342886,0.243040039721219
"22004","22004","Tpm2",0.47469563835738,0.25924650126276,0.0670917378442487,0.33156457001379
"71602","71602","Myo1e",0.203413310785976,0.31551958766362,0.519126068734463,0.808105516433176
"24127","24127","Xrn1",0.256545535286667,0.196532440798521,0.191770381550655,0.56930537676323
"110350","110350","Dync2h1",-0.170639201219721,0.454645198290409,0.70741960618286,0.888882209249786
"56434","56434","Tspan3",-0.206406295336303,0.477297670845921,0.66541603269954,0.875194371448837
"12795","12795","Plk3",0.0500477728800455,0.343186724528436,0.884053630664251,0.959026750854438
"71804","71804","Mtfr2",0.131723868757393,0.068784642456839,0.0554901333414324,0.297249498938203
"71833","71833","Dcaf7",-0.220739528005353,0.153564646405449,0.150593818601215,0.506214731394889
"56418","56418","Ykt6",-0.431410826183979,0.316873760160272,0.173368488970952,0.542908762555261
"269060","269060","Dagla",-0.570494897837567,0.907985708222509,0.529802037937399,0.813467422364135
"270893","270893","Tmem132e",0.22204722288943,0.160455751997727,0.16640337684724,0.533274519646844
"70296","70296","Tbc1d13",0.544144827459792,0.535184000072893,0.309275489328928,0.701230228650802
"66279","66279","Tmem218",0.098689643924511,0.129951435529072,0.447592496014235,0.776303413114523
"68490","68490","Zfp579",0.603406433724393,0.465438665140876,0.194829020601597,0.574148945908049
"109263","109263","Rlf",0.0292050920866492,0.177081645866742,0.869003451881559,0.953268351645014
"17441","17441","Mog",-0.327122871705083,0.41158862995744,0.426740836125303,0.764042307221869
"52033","52033","Pbk",0.0386917627789934,0.0421840585587315,0.359031087142951,0.731655437678962
"215113","215113","Slc43a2",1.22559157829327,0.871004964158635,0.159397570235801,0.521523352271146
"13036","13036","Ctsh",1.18853733643649,0.998662797923074,0.233995780453939,0.622102901806459
"77669","77669","Arhgef38",0.207443866005644,0.485779739259418,0.669355461897291,0.875882008316561
"72440","72440","Rhno1",-0.49532045663689,0.434782160446139,0.254603806360623,0.644868541020529
"83675","83675","Bicc1",0.000135340861302313,0.0350306896162311,0.996917385406402,0.998782787182545
"80902","80902","Zfp202",0.0619583196073715,0.126941340872206,0.625488769136258,0.85818957194828
"225600","225600","Pde6a",-0.569863351607806,0.618317158150004,0.35671847453666,0.730605782345421
"51791","51791","Rgs14",-0.489356665670429,0.239455106181985,0.0409905149743875,0.250141565473749
"232491","232491","Pyroxd1",-0.329734045046091,0.433447051479301,0.446821288560767,0.775829923681142
"22036","22036","Traip",0.370144556935742,0.357194571385108,0.30008332916236,0.694969731985954
"16795","16795","Large1",-0.535433940750174,1.2302519201525,0.663400563948061,0.874644195549346
"230848","230848","Zbtb40",0.564182533292709,0.294887134231687,0.0557205145767503,0.297659725168066
"75906","75906","Fam184a",0.227042339929931,0.108575418731033,0.0365188680941171,0.233745724128261
"23880","23880","Fyb",0.0533815151043696,0.0667692383850237,0.424004808836481,0.762336311319597
"330721","330721","Nek5",0.0339237822139014,0.0425083946778521,0.424842050719697,0.763027279236285
"231727","231727","B3gnt4",-0.196662758634382,0.215241021476979,0.360881738702306,0.732333245844667
"68961","68961","Phkg2",0.224135628264615,0.10219861790095,0.0282974690555059,0.198594610604847
"19200","19200","Pstpip1",0.393423389499853,0.174035061880317,0.0237841344069942,0.178029233600007
"114714","114714","Rad51c",-1.09132197164426,0.308172498990657,0.00039820612746739,0.0116454111107219
"71323","71323","Rassf8",0.129733925231911,0.0698244432647938,0.0631687913121903,0.320625936700907
"259300","259300","Ehd2",-0.0744510926834513,0.669975125536673,0.911517097907037,0.969271430506903
"227644","227644","Snapc4",0.515963064812956,0.277067737486786,0.0625710781825778,0.318887456292003
"27055","27055","Fkbp9",0.181241582100507,0.126374321566028,0.151525288030476,0.507484182256065
"229782","229782","Slc35a3",-0.338276554451454,0.289015224239385,0.241821754046504,0.632149107905895
"108013","108013","Celf4",-0.562514735458137,0.591385441895061,0.341512382091436,0.721612250860382
"66548","66548","Adamtsl5",0.325730685088653,0.118143885687502,0.00583222842144819,0.0747798317656767
"19041","19041","Ppl",0.873924855475935,1.30361336243038,0.502611410869319,0.8016667774138
"76453","76453","Prss23",-0.807978803139758,1.30782606136197,0.536705236440955,0.816854553746089
"66245","66245","Hspbp1",-0.870150503989584,0.221523843221244,8.56474191525257e-05,0.00367882430078583
"224647","224647","Ilrun",-0.883363428997497,0.368088494028089,0.0164010298546354,0.143862256127609
"30956","30956","Aass",0.884403508791091,0.507553518234994,0.0814239182460191,0.366535140854046
"107995","107995","Cdc20",-0.0250941537081428,0.250044273504659,0.920059444165085,0.973031395667326
"68875","68875","Tmcc2",0.122043765710135,1.03210186148557,0.90587132342378,0.966708178607132
"666794","666794","Rbm24",-0.545429360447875,0.763440235538767,0.474957478242819,0.787427728084232
"237636","237636","Npc1l1",0.173837566311817,0.344165750994701,0.613489732959784,0.853806535145607
"69754","69754","Fbxo7",0.391791673923499,0.204612809937105,0.0555185971935258,0.297249498938203
"16596","16596","Klf1",0.250322514576616,0.172992896630478,0.147894020476675,0.502168074474294
"216873","216873","Spag7",-0.162945722226167,0.179723975688699,0.364594915160298,0.733327245379171
"208846","208846","Daam1",0.121619593438416,0.282883677168215,0.667248068497535,0.875873659907252
"212880","212880","Ddx46",-0.315863880190279,0.198980230775591,0.112419051462628,0.438727956375304
"109901","109901","Cela1",0.829082430134723,0.92367831203711,0.369405318947837,0.736506543217003
"18113","18113","Nnmt",1.41635277607449,1.63450385725122,0.386197520047909,0.744674647332013
"69592","69592","Odam",-0.105905495856158,0.0528148332993414,0.0449392580518823,0.262735049733357
"72401","72401","Slc43a1",0.141147135960049,0.0735363446828477,0.0549311927959829,0.296449974531484
"15382","15382","Hnrnpa1",0.684549247881678,0.45852661505411,0.135454878401029,0.48283903102234
"16199","16199","Il9r",0.390117850030408,0.569823318733365,0.493577750957629,0.797435857598942
"228775","228775","Trib3",-0.108630549640302,0.258662377835249,0.674507056606073,0.877488414495799
"98733","98733","Obsl1",0.775418882363569,0.270699205521868,0.00417663243320683,0.0595516730232654
"76263","76263","Gstk1",0.015550716764519,1.3509918759362,0.990816078873335,0.996212923941764
"11839","11839","Areg",0.274146348940859,0.348891290899779,0.432005538092241,0.767156980772321
"19247","19247","Ptpn11",-0.317210015676123,0.267603053457395,0.235869143535455,0.624389378547643
"13018","13018","Ctcf",0.35196063411894,0.403014505645212,0.382488674086889,0.743180187076959
"229699","229699","Slc16a4",0.317535417922471,0.176115496106955,0.0713889472968131,0.344223275079072
"68294","68294","Mfsd10",-0.539443207911911,0.601478448402093,0.369792520542392,0.736718659228382
"11549","11549","Adra1a",-0.290577868803616,0.393741239289111,0.460519335033213,0.782524200770369
"22321","22321","Vars",0.145225621993231,0.223385065482952,0.515618981226968,0.807108775557895
"214944","214944","Mob3b",-0.261377488390583,0.236903157279232,0.269892811089197,0.660084820003739
"19268","19268","Ptprf",0.0977434998516896,0.110508259324505,0.376431516281335,0.739932099569675
"73010","73010","Gpr22",-1.05182954653692,1.13214809198491,0.352859805151016,0.728791309216723
"21412","21412","Tcf21",0.22922984427312,0.341183522631135,0.50166856739952,0.8016667774138
"18590","18590","Pdgfa",0.0857555893749475,0.162669214219925,0.598070162478297,0.845468550190162
"20947","20947","Swap70",0.748292969653194,0.672869134783702,0.266098220481127,0.65720640416004
"18247","18247","Oaz2",-0.323888157163541,0.140396068473562,0.0210570330352111,0.164305694237254
"20353","20353","Sema4c",0.54026846281381,0.929655831062589,0.561140104544934,0.828241931975703
"216867","216867","Slc16a11",-0.0877876172152651,0.0571067982651493,0.124231279235854,0.461771746814513
"268932","268932","Caskin1",0.0609565069610497,0.13464688879929,0.650754829011715,0.870220187426214
"71865","71865","Fbxo30",0.219062211473994,0.151771672334086,0.148917137128762,0.503039088187475
"69957","69957","Cdc16",0.0432051024335884,0.109797961867378,0.693952884322886,0.884577519063833
"276905","276905","Armc7",0.438259844249866,0.237283567352587,0.064748914450347,0.324571053654274
"57874","57874","Hacd3",-0.36519445336651,0.487119005655696,0.453433756787071,0.780030912019811
"15587","15587","Hyal2",0.604007308108134,0.596965835974594,0.311635872783483,0.701857295003928
"24004","24004","Rai2",-0.521460345305112,0.325192977910651,0.108815215715527,0.43152485285918
"14723","14723","Gp1ba",0.843385962342624,0.513208653384996,0.100308716891542,0.414024468116847
