"","Entrez","Gene_symbol","logFC","SE","P.Value","FDR"
"215015","215015","Fam20b",0.115315570002528,0.16127768370984,0.474601280373691,0.749536154763185
"19411","19411","Rarg",0.218308804469637,0.0585551236958855,0.000192805373207513,0.00398816593894993
"18141","18141","Nup50",-0.112815070538445,0.124089586624619,0.363275108854957,0.673961283082355
"12675","12675","Chuk",-0.404037516773972,0.24929014689507,0.105070825687524,0.356666047481816
"72404","72404","Wdr44",0.0720760219142938,0.0459728647473887,0.116929010464299,0.377308883589342
"76626","76626","Msi2",-0.00774808904313481,0.103251784915065,0.940182307463242,0.980577356457269
"230673","230673","Ipo13",-0.0480474302586277,0.0964765302132215,0.618468567132014,0.831600655716243
"13209","13209","Ddx6",0.0641591393444161,0.20400700132242,0.75314527172533,0.898406077538913
"22218","22218","Sumo1",-0.0558914845932602,0.141386055212062,0.692613268961808,0.869244523728214
"75593","75593","Malsu1",-0.355040571592048,0.310997868929639,0.253613097498848,0.567042598806606
"67605","67605","Akt1s1",-0.109572918239939,0.157940616506143,0.487832587967231,0.757810680087743
"80905","80905","Polh",-0.233153830897185,0.163305124909461,0.153372752899987,0.438207865428534
"73130","73130","Tmed5",-0.128538725385879,0.100413669090003,0.200512813779529,0.504483780295066
"52466","52466","Slc46a1",-0.425004134982628,0.210447284935954,0.0434323945033596,0.209530082108859
"78894","78894","Aacs",0.681226852266963,0.823219726109528,0.407945099410286,0.707629963526604
"69780","69780","Smap2",0.0789857640445424,0.0788078409424266,0.316219154962729,0.633697311206
"73804","73804","Kif2c",0.118062816009353,0.566643829155185,0.83495214690339,0.938985418340831
"56541","56541","Habp4",-0.0863135947642987,0.0417558985683693,0.0387247843794834,0.19405229340604
"20222","20222","Sf3a2",-0.163153063714712,0.149999487238157,0.276731626299535,0.591736732186403
"212090","212090","Tmem60",-0.178509037700398,0.073854519701243,0.0156474666665891,0.107971095201293
"242960","242960","Fbxl5",0.136307607404105,0.0444816372778873,0.00218138581920485,0.0259451991538924
"69029","69029","Smdt1",-0.122061373876044,0.10163170020842,0.229744705512273,0.538130049622852
"243548","243548","Prickle2",0.0480623430011566,0.258655009982922,0.852588742551578,0.946392306728412
"99633","99633","Adgrl2",-0.0320489777210729,0.0748885738651572,0.668683512690436,0.855569897136582
"69085","69085","Zcchc9",-0.0761294065704019,0.118751217082936,0.52146864881426,0.776418399056236
"100102","100102","Pcsk9",1.12981043595795,0.381256498971002,0.00304274059187432,0.033536775866644
"320706","320706","Soga1",0.0395166132676609,0.0705839522674038,0.575579942787938,0.806616891167409
"16592","16592","Fabp5",0.0747309812364094,0.960145169996145,0.937960894020224,0.979475069135919
"94179","94179","Krt23",-1.1658543997422,1.13386581898534,0.303850132208597,0.621070704456163
"69536","69536","Hemk1",-0.245062480501444,0.0822124016823361,0.00287453629398904,0.0321522207698033
"232089","232089","Elmod3",-0.297052198466715,0.166363050870744,0.0741695646884022,0.287537978637965
"20399","20399","Sh2b1",0.0694873187515779,0.0319651615989776,0.029716749438584,0.163568499339958
"230082","230082","Nol6",-0.0307683109197603,0.111107559612392,0.781838732619388,0.912809729947485
"68219","68219","Nudt21",0.00401787842116257,0.093398946377278,0.965686822086739,0.990432556416116
"22351","22351","Vill",-0.0661020440267503,0.0548145766611494,0.227847988319426,0.53724384942926
"22619","22619","Siae",-0.0993529742003504,0.141213759724046,0.481704087719777,0.753175674958447
"65107","65107","Lrp10",0.322661544020742,0.0615630536492864,1.59574072639703e-07,9.97062826286696e-06
"69091","69091","Vps26b",0.0298824414831275,0.107670309306401,0.781368178299416,0.912594668543548
"99167","99167","Ssx2ip",-0.00166626548745461,0.248800277109109,0.994656446593711,0.999156350203815
"66408","66408","Aptx",-0.175724558243972,0.0572299149570228,0.00213699381208001,0.0256100052082604
"13077","13077","Cyp1a2",-0.888549281598155,0.24844002474131,0.000348206381928405,0.00617367870894589
"56085","56085","Ubqln1",-0.133717457968758,0.0686469105960971,0.0514266843081016,0.232057756435545
"56275","56275","Rbm14",-0.0682549667151516,0.090545443834028,0.450957311329138,0.735464638025144
