"","Entrez","Gene_symbol","logFC","SE","P.Value","FDR"
"387524","387524","Znrf2",-0.0165835309202388,0.027854806482166,0.551605416394368,0.806026287591136
"18676","18676","Phf2",-0.0062559411563264,0.00861788437395157,0.467884504735354,0.759817545975563
"227620","227620","Uap1l1",0.0712961164675922,0.0379865535769935,0.0605348537174845,0.338813632990457
"16019","16019","Ighm",0.918314319979537,0.431257026184767,0.0332220222672407,0.263986275015964
"218975","218975","Mapk1ip1l",-0.0171975278656653,0.0197019645916215,0.382726357768247,0.701984165363695
"97761","97761","Sgsm2",0.0687634906399186,0.0513832147137855,0.180815566631126,0.522980235253087
"64074","64074","Smoc2",-0.0768745014922196,0.148824542784726,0.605474155651323,0.836527855997617
"99151","99151","Cercam",-0.00703092814404633,0.0647187488017174,0.91348946367768,0.969647388147496
"109095","109095","Rbm15b",-0.0298746102726545,0.0153862185143264,0.0521798075797771,0.319384074540263
"217882","217882","Cep170b",0.190861114291484,0.0950036494916322,0.0445384928741994,0.29885829151092
"19025","19025","Ctsa",0.0571272023323573,0.0405925429179223,0.159328835287322,0.499393142208144
"20464","20464","Sim1",-0.00265997162673833,0.0415082552311643,0.948904174373078,0.981514503431103
"52700","52700","Txndc17",-0.0361100717968161,0.0255034439281692,0.156807706652812,0.495701293627263
"19344","19344","Rab5b",-0.0113627524621972,0.0229120620621589,0.619944614547276,0.843198972364393
"98845","98845","Eps8l2",9.04848789827914e-05,0.0501613005287564,0.998560714175845,0.999362896310788
"18166","18166","Npy1r",0.0372644419062398,0.0520819231454317,0.474302205740804,0.764000747858147
"53317","53317","Plrg1",-0.025112810478891,0.0126371933979355,0.046898662193029,0.30643195909931
"71810","71810","Ranbp3",-0.00396188661465397,0.0111342059678644,0.721967739219296,0.89351734066291
"19707","19707","Reps1",0.0419675924473199,0.0272593359004526,0.123665769446577,0.45366570553142
"23996","23996","Psmc4",-0.0180094531802025,0.0178094599873457,0.311906549607028,0.643702353432117
"70110","70110","Ifi35",-0.0466011876502011,0.0381516063593152,0.221906679123583,0.56287987521119
"329251","329251","Ppp1r12b",-0.000686668390630719,0.0177047365901596,0.969062246230182,0.988177361189842
"16341","16341","Eif3e",0.0324635893451757,0.0202143542980744,0.108281123715972,0.428248258828997
"233011","233011","Itpkc",-0.06376661970357,0.0334694772350679,0.0567518588159949,0.330144988410758
"18782","18782","Pla2g2d",0.444476211368111,0.25919594767706,0.0863769483265877,0.389040290302848
"63830","63830","Kcnq1ot1",0.0181134419811869,0.0173239857494988,0.295759547484394,0.631795711062249
"74385","74385","Ap5m1",-0.00939004093188498,0.0240213066641677,0.695867702626323,0.879713569263236
"11808","11808","Apoa4",-0.175568645318697,0.265890709824126,0.509058893883217,0.786683487149064
"27224","27224","Eloa",0.0228503595051923,0.0192922616386867,0.23624235626044,0.578960886730507
"225870","225870","Rin1",-0.119439610160898,0.11075991711513,0.280870931643821,0.619158784748697
"75619","75619","Fastkd2",-0.0511771988182829,0.0330788299153394,0.121832275123219,0.452388722767935
"218294","218294","Cdc14b",0.0157039669487059,0.0262841643312595,0.550194461346512,0.805949832913881
"14345","14345","Fut4",0.0493636876217965,0.060391644503081,0.413704062533516,0.724415964685852
"50527","50527","Ero1l",0.00398624873907673,0.0264029732243851,0.879993648597655,0.957079233186159
"69723","69723","Rpain",-0.0700461130990519,0.0693195229212501,0.31226453685708,0.643715503662576
"12417","12417","Cbx3",-0.0368605624495759,0.0310051260994939,0.234497196992864,0.577528444247334
"66179","66179","Ogfod3",-0.0144209066550558,0.0518966197787547,0.781106341732808,0.916862861308168
"209446","209446","Tfe3",0.0197928834209306,0.0169293638705995,0.242345161422623,0.585596256101877
"70561","70561","Txndc16",0.0320417042803234,0.0219167682995289,0.143748849193435,0.484736379098359
"226252","226252","Fam160b1",-0.0223629570239399,0.0326093456459736,0.4928495298107,0.77481742248452
"207781","207781","C2cd2",-0.0487878471514801,0.0281131772383707,0.0826684730122636,0.381969919403666
"66155","66155","Ufc1",-0.0527115816983351,0.024295622290835,0.0300377868749016,0.252478062233515
"66592","66592","Stoml2",-0.0866956018090489,0.0272240681244862,0.00144994063209381,0.0632484525912058
"59015","59015","Nup160",-0.0578440124679958,0.0456730224310346,0.205340948353591,0.546356045251791
"66910","66910","Tmem107",-0.00604599094299527,0.0221192995188324,0.784595288947668,0.918115619789453
"353499","353499","Tmc4",0.0204320018651769,0.025862519264067,0.429513956723067,0.734762918805545
"66072","66072","Sdhaf2",-0.0162248830142865,0.023687458107991,0.493371248192993,0.775269857705185
"211945","211945","Plekhh1",0.00339949869971735,0.0272603565140841,0.900757216771356,0.964411231986422
"15007","15007","H2-Q10",-0.299142207164303,0.248904200980168,0.229426797638059,0.571604854190441
"98496","98496","Pid1",0.0700221508782736,0.0405105072771873,0.0838997749013347,0.383576391714233
"503610","503610","Zdhhc18",0.064735186519499,0.0263582089250856,0.0140501680256705,0.186699876128395
"320394","320394","Cenpt",0.00779813832332523,0.0244023781427615,0.749298347667233,0.904733063539975
"67680","67680","Sdhb",-0.0645919750173226,0.0371821314592716,0.0823557841600153,0.381884254067487
"68099","68099","Fam92a",-0.0340841829522523,0.0125214402193542,0.00648752430576231,0.131556859606155
"213484","213484","Nudt18",0.0231337606339294,0.0492570295201727,0.638602242059176,0.850183814208772
"53621","53621","Cnot4",-0.037592223727539,0.0287306539019134,0.19072544689355,0.531234544822477
"93737","93737","Pard6g",-0.050742873310915,0.0494674112691391,0.304993463727881,0.638090400480307
"233900","233900","Rnf40",0.00769336721365872,0.0205205956998747,0.707727739495573,0.885976325388861
"16364","16364","Irf4",0.0928523925398343,0.198815328222088,0.640479602794821,0.851501377535768
"67948","67948","Fbxo28",-0.00985741378396491,0.01878151383766,0.599689829948558,0.833065285985761
"13177","13177","Eci1",-0.070456457442399,0.0619063065370634,0.25507272589684,0.595728834182138
"13041","13041","Ctsw",0.100562223063362,0.106744709521267,0.346150881720132,0.672155118072713
"224624","224624","Rab40c",-0.0218221402075705,0.0257630054995291,0.396976200701265,0.712490760772835
"19891","19891","Rpa2",-0.0163686351273743,0.0300904220739471,0.586454153419206,0.826088760595538
"76932","76932","Arfip2",-0.0216640393981974,0.0188493162730851,0.250420922227945,0.592450477876491
"12859","12859","Cox5b",-0.0774894563856393,0.0402574550104603,0.0542484558313441,0.323542654834059
"232345","232345","A2m",0.184383895942906,0.150127815349268,0.219379615586768,0.560613891414549
"269614","269614","Pank4",-0.117774428114316,0.0327345820766036,0.000320846811205846,0.0288134910755085
"76938","76938","Rbm17",-0.0434313915764186,0.0214394766578404,0.0427886323790369,0.293360842009412
"72672","72672","Zfp518a",-0.0142366015917992,0.0242003991310782,0.556344623019541,0.809624652066876
"71878","71878","Fam83d",-0.352443137910005,0.177663660990188,0.0472819271677222,0.307394785418353
"224794","224794","Enpp4",0.0301228627268939,0.0213830128514022,0.158915421289065,0.498936254733582
"71206","71206","Katnal2",0.0355805407062134,0.045792750842302,0.437164267861474,0.740166685034499
"17938","17938","Naca",-0.0175477655973802,0.0174089163329435,0.313466101314322,0.64485609289433
"66401","66401","Nudt2",-0.0374162318667977,0.0545298938599848,0.492612219733564,0.77481742248452
"20163","20163","Rsu1",0.06368403299953,0.0340230800615164,0.0612357763118955,0.340186098729898
"20911","20911","Stxbp2",0.00377012111494118,0.0254089971413547,0.88204492915652,0.957958746863267
"52036","52036","Ppp6r3",-0.00314098293625782,0.00979295378868587,0.748408133145695,0.904206629809041
"104445","104445","Cdc42ep1",0.193932985857995,0.0830813303554384,0.0195823892223303,0.213593862745425
"67064","67064","Chmp1b",-0.0262075815570313,0.0212503787012874,0.21747281741109,0.5594137262476
"12258","12258","Serping1",0.256686075358025,0.101840052666377,0.011719404986027,0.17323833311028
"223666","223666","Arhgap39",0.0557493253391316,0.0423723974654235,0.188275055393528,0.528454727753663
"210925","210925","Ints9",-0.0409917979289438,0.0163388653494885,0.0121124159920497,0.176580064219178
"13998","13998","Fgd6",-0.0105969421747947,0.0539903664141405,0.84439517425121,0.943068170996889
"102060","102060","Gadd45gip1",-0.0414316737882096,0.017594325569317,0.018531101660498,0.209760731228498
"20928","20928","Abcc9",0.0090917657903018,0.10168683588666,0.9287565000845,0.974559747547894
"24012","24012","Rgs7",-0.0175975255651612,0.0284801573027318,0.536649675952868,0.797993878020244
"231821","231821","Adap1",0.0364341014197798,0.0851343192420228,0.668680087424613,0.865347100497735
"194952","194952","Jmjd4",-0.032610488640081,0.0191536051518135,0.0886472471492084,0.391858889692874
"66713","66713","Actr2",0.0377672662574236,0.0199452803422036,0.0582855603984198,0.333042330290963
"268890","268890","Lsamp",-0.00842958328312102,0.0194226068626428,0.664282013900815,0.863143225946114
"17356","17356","Afdn",0.0525061913215834,0.0612120416031294,0.391016425144452,0.708430258871402
"12354","12354","Car7",-0.0075037882778386,0.0204406307124475,0.713543232466991,0.889712952143829
"320981","320981","Enpp6",0.00902664500656939,0.0757090252654737,0.905094626314131,0.966772510883203
"74322","74322","Cxxc1",-0.00822094291305023,0.0223040178209786,0.712436526187346,0.888932045846488
