"","Entrez","Gene_symbol","logFC","SE","P.Value","FDR"
"225160","225160","Thoc1",0.0317948412219172,0.0556830982989705,0.568002173812872,0.772407847258268
"56485","56485","Slc2a5",0.196244567394634,0.10591586955496,0.0639060969240663,0.272919981030193
"70572","70572","Ipo5",-0.0260721186044727,0.06299116611246,0.678946472455192,0.837477754486899
"14252","14252","Flot2",-0.0157308961887692,0.0297207295049109,0.596604028555898,0.790166962334944
"20607","20607","Sstr3",-0.0589253981567619,0.0480048047496956,0.219638631630962,0.514454475788352
"70451","70451","Dhrs13",-0.0146453754968591,0.0562166570948626,0.794465269414901,0.899395911302301
"67529","67529","Fgfr1op2",-0.0374355037312687,0.0318290190853025,0.239537414314391,0.535918961184017
"217351","217351","Tnrc6c",-0.037842581976282,0.0531981606358833,0.476866554802875,0.71638271396751
"78100","78100","Msantd4",-0.0092775950411353,0.0168728459589789,0.58241979367981,0.78151822675565
"170574","170574","Sp7",0.0865927801896219,0.0962301000649922,0.368199392247481,0.646242271444976
"69697","69697","Camsap3",-0.0411142166909124,0.0235560061627046,0.0809184887807823,0.308586676400837
"269633","269633","Wdr86",-0.123830369366604,0.0751136297341561,0.0992349598287195,0.344729149080177
"16165","16165","Il13ra2",-0.0240093569841452,0.0693543782311234,0.729204645179639,0.864450458496737
"83997","83997","Slmap",-0.0270190449839506,0.0471349943600797,0.56649109760571,0.771738990708125
"22259","22259","Nr1h3",0.0550569706790361,0.0351345102384503,0.117106754152597,0.373809670093482
"269523","269523","Vcp",0.000675665473751587,0.0170733299577218,0.968432498707096,0.984601213112163
"56457","56457","Clptm1",0.0380139527523346,0.0260422375404134,0.144371500745089,0.420695150620924
"78004","78004","Prr15",-0.0354941300227502,0.0575974098226339,0.537732669863331,0.755292582040748
"237558","237558","Myrfl",0.0437763889247007,0.0407335968035932,0.282509146879483,0.579360825299599
"17701","17701","Msx1",0.0794190566731996,0.0326230670091375,0.0149146534932795,0.11837180856011
"71955","71955","Ist1",0.0559409042126127,0.0381745193028804,0.142812077259256,0.418288893537878
"319984","319984","Jph4",-0.0546185101265009,0.0990597614537811,0.58138054973066,0.780671065925794
"218343","218343","Ttc37",-0.0469228070154089,0.0298098008491711,0.115470539938056,0.371865101814937
"626834","626834","Klk13",0.168258805751009,0.407987894966906,0.680038004358513,0.838012958053195
"380928","380928","Lmo7",-0.0819339249595608,0.0206402307584685,7.19865824163692e-05,0.00316198112994131
